gameid,team,model_prob_1,model_prob_2,model_odds_1,model_odds_2,Actual_winning_team,Model_winning_team,team2,date,year,round,venue,starttime,win_loss,home_away,team_score,rainfall,team_points,opposing_team_score,win_loss_margin,win_loss_margin_percent,disposals,kicks,marks,handballs,goals,behinds,hitouts,tackles,rebounds,inside50s,clearances,clangers,frees,frees_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside50,one_percenters,bounces,goal_assists
2020R1601,North Melbourne,0.2089570194688128,0.7910429805311872,4.785673161600832,1.2641538128920602,Port Adelaide,Port Adelaide,Port Adelaide,2020-09-05,2020,R16,Carrara,19:40:00,0,1,41.4,0.64,0,78.2,-36.8,-106.8,307.6,172.4,70.2,135.2,6.2,3.2,25.8,45.8,36.2,38.0,26.4,46.6,16.2,15.0,113.6,187.4,10.0,5.8,37.6,5.2,4.2
2020R1602,St Kilda,0.7799774540539247,0.2200225459460753,1.2820883408905095,4.544988767856032,St Kilda,St Kilda,Hawthorn,2020-09-06,2020,R16,Carrara,13:05:00,1,1,55.4,1.28,8,60.4,-5.0,-14.6,286.2,174.4,73.0,111.8,8.0,5.6,30.2,46.4,30.6,42.4,26.4,39.6,12.8,12.8,114.0,170.4,9.6,9.6,40.4,8.0,4.8
2020R1603,Geelong,0.7382569980658403,0.2617430019341596,1.3545418500873005,3.8205414953235155,Geelong,Geelong,Essendon,2020-09-06,2020,R16,Gabba,15:35:00,1,1,82.2,0.08,20,44.0,38.2,104.0,328.2,192.4,87.0,135.8,12.0,7.8,32.6,54.8,29.8,43.8,34.6,41.8,13.8,16.0,120.8,203.6,10.2,12.4,41.6,3.2,9.0
2020R1604,Western Bulldogs,0.5573736999405131,0.4426263000594869,1.7941284278514167,2.259242164023251,Western Bulldogs,Western Bulldogs,West Coast,2020-09-06,2020,R16,Carrara,18:10:00,1,1,73.2,2.36,8,65.8,7.4,15.6,316.6,167.8,64.2,148.8,10.6,7.6,19.8,53.4,31.0,44.6,31.2,39.6,13.4,13.8,122.8,193.4,7.6,10.4,43.6,5.6,7.8
2020R1605,Melbourne,0.6110848710465119,0.3889151289534881,1.6364339020330392,2.5712550774017173,Fremantle,Melbourne,Fremantle,2020-09-07,2020,R16,Cazaly's Stadium,19:10:00,0,1,68.4,0.27999999999999997,12,55.0,13.4,39.2,305.4,180.8,77.2,124.6,10.0,7.0,28.6,43.2,29.8,43.4,24.8,48.6,14.2,13.6,121.4,184.2,9.2,10.2,43.6,1.2,7.0
2020R1606,Adelaide,0.207898214952112,0.792101785047888,4.810046109488451,1.262464015201712,Adelaide,Greater Western Sydney,Greater Western Sydney,2020-09-08,2020,R16,Adelaide Oval,17:10:00,1,1,49.8,0.16,4,74.8,-25.0,-62.0,270.2,143.6,52.0,126.6,7.0,6.4,34.6,55.0,32.6,33.8,27.6,44.0,17.2,16.0,114.2,150.6,9.4,6.0,34.4,1.6,4.6
2020R1607,Carlton,0.682795374727355,0.317204625272645,1.4645676245233898,3.1525391508414358,Carlton,Carlton,Sydney,2020-09-08,2020,R16,Carrara,20:10:00,1,1,47.4,1.0,8,51.0,-3.6,3.2,286.0,179.6,66.6,106.4,6.2,7.8,27.4,59.8,27.8,46.2,30.4,48.8,15.8,14.4,127.2,151.2,9.0,7.0,41.4,3.2,3.2
2020R1608,Brisbane Lions,0.6406971777941952,0.3593028222058048,1.5607997579181159,2.7831676741665303,Brisbane Lions,Brisbane Lions,Gold Coast,2020-09-09,2020,R16,Gabba,19:10:00,1,1,56.4,2.7199999999999998,16,57.6,-1.2,-7.4,282.0,180.4,86.0,101.6,7.4,10.0,28.4,46.4,32.2,42.2,28.6,37.0,12.4,14.0,109.0,171.2,9.0,9.8,38.2,1.0,4.2
2020R1701,St Kilda,0.5113975507975175,0.4886024492024825,1.9554258686622839,2.046653678531989,West Coast,St Kilda,West Coast,2020-09-10,2020,R17,Gabba,19:10:00,0,1,55.8,1.28,8,58.8,-3.0,-11.4,286.4,176.6,79.4,109.8,7.8,7.0,30.6,44.8,29.0,41.6,27.0,37.4,11.6,10.6,105.8,177.6,9.0,11.0,36.4,7.4,5.6
2020R1702,Geelong,0.5273429009717399,0.4726570990282601,1.8962993493555906,2.115698678927935,Richmond,Geelong,Richmond,2020-09-11,2020,R17,Carrara,19:50:00,0,1,85.8,0.08,20,41.0,44.8,123.8,328.2,193.8,93.6,134.4,12.8,6.8,31.6,57.2,27.8,43.2,33.0,41.2,13.6,14.6,121.0,206.0,12.0,12.2,41.4,3.8,9.6
2020R1703,North Melbourne,0.2530523728240536,0.7469476271759463,3.9517511289858422,1.3387819488506738,Fremantle,Fremantle,Fremantle,2020-09-12,2020,R17,Carrara,14:10:00,0,1,38.4,0.64,0,75.8,-37.4,-112.4,306.2,171.8,74.0,134.4,5.6,3.6,25.8,45.4,35.6,36.0,24.8,48.0,15.4,15.0,115.4,186.6,10.8,6.8,38.0,4.8,3.6
2020R1704,Port Adelaide,0.7645205846394413,0.2354794153605587,1.3080092545469055,4.246655693742196,Port Adelaide,Port Adelaide,Essendon,2020-09-12,2020,R17,Adelaide Oval,16:35:00,1,1,68.6,1.0399999999999998,16,62.0,6.6,-1.4,312.8,171.0,56.2,141.8,9.6,9.0,31.0,59.2,26.4,44.2,37.8,42.8,17.6,12.4,129.6,183.8,7.2,7.0,41.4,2.0,6.0
2020R1705,Greater Western Sydney,0.474192909043008,0.525807090956992,2.1088463807232993,1.9018381782945455,Melbourne,Melbourne,Melbourne,2020-09-12,2020,R17,Gabba,19:40:00,0,1,52.0,0.76,8,55.6,-3.6,-23.8,302.6,178.4,70.4,124.2,7.4,6.0,26.0,56.2,32.2,40.8,30.0,48.2,12.8,17.2,117.8,184.8,7.8,6.8,49.8,2.8,5.6
2020R1706,Carlton,0.742870535102758,0.257129464897242,1.3461295780989273,3.889091436485645,Adelaide,Carlton,Adelaide,2020-09-13,2020,R17,Carrara,13:05:00,0,1,48.8,0.12,12,47.0,1.8,14.0,295.4,189.6,71.2,105.8,6.4,8.4,26.2,55.6,28.6,47.4,30.4,49.4,17.0,14.0,130.4,157.2,8.0,7.6,42.0,4.4,3.8
2020R1707,Hawthorn,0.1745846170947693,0.8254153829052306,5.727881508925685,1.2115112229678595,Western Bulldogs,Western Bulldogs,Western Bulldogs,2020-09-13,2020,R17,Adelaide Oval,15:05:00,0,1,58.4,4.6,0,79.8,-21.4,-39.8,283.6,156.2,62.8,127.4,8.4,6.4,26.6,47.4,31.4,39.4,25.8,43.2,11.2,14.4,105.4,172.8,9.6,7.6,41.4,3.0,5.4
2020R1708,Sydney,0.2848605679903647,0.7151394320096353,3.5104893845252203,1.3983287107940185,Brisbane Lions,Brisbane Lions,Brisbane Lions,2020-09-13,2020,R17,Cazaly's Stadium,18:10:00,0,1,50.2,0.0,8,50.2,0.0,-3.6,290.8,176.8,68.2,114.0,7.4,5.0,31.8,58.0,37.0,36.8,29.0,43.4,14.0,15.4,118.0,166.2,10.8,6.2,46.8,4.6,4.4
2020R1709,Collingwood,0.6665168935298037,0.3334831064701963,1.5003370652829289,2.998652647160017,Collingwood,Collingwood,Gold Coast,2020-09-14,2020,R17,Gabba,19:10:00,1,1,55.4,0.31999999999999995,12,52.6,2.8,9.6,329.4,179.8,75.0,149.6,8.2,4.6,31.8,51.4,28.4,41.4,29.6,48.0,16.0,13.2,121.2,207.8,7.8,6.6,42.8,5.0,4.8
2020R1801,North Melbourne,0.3072933347114866,0.6927066652885134,3.254219623536208,1.4436124987818595,West Coast,West Coast,West Coast,2020-09-17,2020,R18,Carrara,19:10:00,0,1,38.4,0.68,0,77.2,-38.8,-116.4,285.6,161.0,69.8,124.6,5.6,3.4,25.6,42.2,33.6,37.0,25.0,47.0,14.0,15.8,109.2,170.2,10.6,7.0,36.0,4.0,4.0
2020R1802,St Kilda,0.4933619902948601,0.50663800970514,2.0269092870375873,1.9737958480098907,St Kilda,Greater Western Sydney,Greater Western Sydney,2020-09-18,2020,R18,Gabba,19:50:00,1,1,59.0,1.28,8,53.2,5.8,17.4,290.0,181.2,78.6,108.8,8.2,7.8,32.2,49.0,29.8,41.8,28.8,41.6,12.2,10.8,106.6,176.4,8.6,10.6,38.8,7.4,5.4
2020R1803,Essendon,0.329823133482463,0.6701768665175369,3.0319280198493743,1.4921434175971104,Melbourne,Melbourne,Melbourne,2020-09-19,2020,R18,Carrara,14:10:00,0,1,52.8,0.0,4,78.2,-25.4,-71.8,299.6,160.0,62.2,139.6,7.6,6.4,26.0,45.0,32.8,34.6,31.0,43.2,12.6,16.0,108.2,183.4,8.2,8.4,40.0,3.6,5.6
2020R1804,Adelaide,0.2856019534875765,0.7143980465124236,3.5013766110094178,1.3997798634554492,Richmond,Richmond,Richmond,2020-09-19,2020,R18,Adelaide Oval,16:40:00,0,1,61.0,1.6799999999999997,12,65.4,-4.4,-10.8,292.8,158.0,54.2,134.8,8.6,8.2,40.2,55.4,31.0,39.8,29.0,39.4,14.4,13.4,120.6,168.0,7.8,8.0,37.4,1.6,6.0
2020R1805,Brisbane Lions,0.4800221382642257,0.5199778617357742,2.0832372515485007,1.9231587988416095,Brisbane Lions,Carlton,Carlton,2020-09-19,2020,R18,Gabba,19:40:00,1,1,61.2,0.72,20,43.6,17.6,42.6,279.4,178.6,77.2,100.8,8.6,7.8,25.8,50.6,32.8,42.6,28.8,45.0,12.4,17.2,114.6,161.4,10.0,9.8,42.2,1.0,5.4
2020R1806,Hawthorn,0.2795057955962308,0.7204942044037692,3.5777433447018128,1.3879362164023654,Hawthorn,Gold Coast,Gold Coast,2020-09-20,2020,R18,Adelaide Oval,12:35:00,1,1,56.6,2.6,0,78.8,-22.2,-44.8,275.4,152.0,61.4,123.4,8.2,5.8,32.4,50.8,31.4,36.6,24.4,40.2,11.0,14.0,103.2,167.6,9.2,7.0,42.6,3.2,5.6
2020R1807,Sydney,0.2391809523124846,0.7608190476875153,4.180934937885532,1.3143729813803524,Geelong,Geelong,Geelong,2020-09-20,2020,R18,Carrara,15:35:00,0,1,45.2,0.32,4,59.8,-14.6,-52.0,288.2,171.8,62.6,116.4,6.6,4.6,28.2,56.6,34.4,38.6,30.2,44.4,14.4,15.2,116.8,165.0,8.4,6.0,45.8,4.0,4.0
2020R1808,Fremantle,0.3922268054867887,0.6077731945132113,2.549545278423565,1.6453506160319198,Western Bulldogs,Western Bulldogs,Western Bulldogs,2020-09-20,2020,R18,Cazaly's Stadium,18:10:00,0,1,55.6,1.8,12,46.8,8.8,44.6,312.8,177.6,73.6,135.2,8.0,5.8,27.4,49.8,33.4,41.2,31.0,43.6,17.2,13.6,121.8,189.8,10.8,8.0,46.2,4.0,4.8
2020R1809,Collingwood,0.4379571675092956,0.5620428324907043,2.2833283119604957,1.7792238281350898,Port Adelaide,Port Adelaide,Port Adelaide,2020-09-21,2020,R18,Gabba,19:15:00,0,1,56.6,0.44000000000000006,12,54.2,2.4,6.6,329.6,180.6,76.0,149.0,8.2,5.4,32.4,50.4,30.4,42.0,28.6,46.0,15.6,12.4,123.0,207.2,8.0,5.4,44.2,5.4,4.8
2020R201,Collingwood,0.5145096194945087,0.4854903805054913,1.943598257662261,2.0597730462935284,Richmond,Collingwood,Richmond,2020-06-11,2020,R2,M.C.G.,19:40:00,0,1,77.8,0.64,16,50.8,27.0,64.0,385.4,225.4,108.6,160.0,11.2,8.2,50.0,68.4,31.4,50.2,34.0,56.4,17.0,16.0,136.8,246.2,11.0,12.4,45.6,6.8,7.6
2020R202,Geelong,0.4112295408459631,0.5887704591540368,2.4317319177577676,1.6984547788569933,Geelong,Hawthorn,Hawthorn,2020-06-12,2020,R2,Kardinia Park,19:50:00,1,1,81.4,0.6,8,76.0,5.4,9.4,340.6,207.0,84.0,133.6,11.8,9.0,29.4,57.4,34.6,53.2,37.4,57.0,17.6,21.0,146.0,189.8,13.0,11.6,42.2,3.6,8.0
2020R203,Brisbane Lions,0.5964388251340808,0.4035611748659192,1.6766178824378137,2.4779390642131123,Brisbane Lions,Brisbane Lions,Fremantle,2020-06-13,2020,R2,Gabba,13:45:00,1,1,67.4,0.27999999999999997,4,88.2,-20.8,-33.8,339.8,215.2,83.8,124.6,9.2,9.0,39.8,64.0,35.6,55.4,42.2,59.0,22.8,21.8,148.2,189.6,13.8,9.6,47.8,3.6,7.2
2020R204,Carlton,0.6979885431837688,0.3020114568162312,1.4326882722725673,3.3111326654355464,Melbourne,Carlton,Melbourne,2020-06-13,2020,R2,Docklands,16:35:00,0,1,68.0,2.4,4,94.8,-26.8,-44.0,342.4,216.4,79.0,126.0,9.6,8.4,37.2,58.0,39.2,50.2,38.6,57.2,20.2,19.6,142.4,189.0,10.0,8.4,49.0,6.4,5.8
2020R205,Port Adelaide,0.7790085001745999,0.2209914998254001,1.283683040397979,4.525060922207755,Port Adelaide,Port Adelaide,Adelaide,2020-06-13,2020,R2,Adelaide Oval,19:10:00,1,1,94.6,2.0,16,72.6,22.0,50.0,374.2,220.4,88.4,153.8,13.4,11.6,40.4,59.0,31.4,57.2,35.4,46.2,18.0,18.0,138.4,228.6,10.6,13.8,46.8,3.2,9.4
2020R206,Gold Coast,0.2161508677171286,0.7838491322828713,4.626398267846307,1.2757557019775143,Gold Coast,West Coast,West Coast,2020-06-13,2020,R2,Carrara,19:40:00,1,1,47.2,0.26,0,117.0,-69.8,-149.2,327.4,200.6,86.2,126.8,6.8,4.8,48.4,58.2,40.0,39.0,37.6,55.8,19.0,17.2,128.0,194.2,8.2,7.4,43.6,1.8,4.8
2020R207,Greater Western Sydney,0.431544596386589,0.5684554036134111,2.3172576099276974,1.7591529496306257,North Melbourne,North Melbourne,North Melbourne,2020-06-14,2020,R2,Sydney Showground,13:05:00,0,1,76.4,0.12000000000000002,16,74.8,1.6,-39.0,332.4,209.4,78.2,123.0,11.2,7.6,27.4,65.2,38.6,49.6,40.2,60.2,20.8,24.8,135.2,193.0,8.0,9.8,56.4,4.4,7.6
2020R208,Sydney,0.7079812567187488,0.2920187432812512,1.4124667715564367,3.424437721920037,Essendon,Sydney,Essendon,2020-06-14,2020,R2,S.C.G.,15:35:00,0,1,83.0,1.24,12,72.6,10.4,22.8,349.4,208.0,84.4,141.4,12.4,7.6,24.8,68.2,43.2,43.6,36.2,57.8,17.0,20.6,138.4,202.0,12.4,12.4,45.2,5.2,8.6
2020R209,St Kilda,0.4428073401034204,0.5571926598965795,2.2583184817271635,1.7947113664160794,St Kilda,Western Bulldogs,Western Bulldogs,2020-06-14,2020,R2,Docklands,18:05:00,1,1,65.6,2.2,4,80.8,-15.2,-23.2,350.0,204.4,84.6,145.6,9.0,9.8,30.0,60.6,37.4,50.6,36.2,50.6,18.6,18.4,136.8,206.8,10.8,11.0,49.2,4.2,6.2
2020R301,Richmond,0.4221910410922547,0.5778089589077453,2.368595973550007,1.730675830797672,Hawthorn,Hawthorn,Hawthorn,2020-06-18,2020,R3,M.C.G.,19:40:00,0,1,90.4,0.0,18,54.6,35.8,97.4,309.0,187.4,77.0,121.6,13.6,6.4,38.0,62.6,40.2,52.2,33.4,53.2,18.8,18.8,126.0,179.4,12.0,11.0,48.2,12.6,9.4
2020R302,Western Bulldogs,0.3849142015610337,0.6150857984389664,2.597981565617645,1.6257894468347538,Western Bulldogs,Greater Western Sydney,Greater Western Sydney,2020-06-19,2020,R3,Docklands,19:50:00,1,1,77.0,1.4,8,87.8,-10.8,-41.0,344.4,189.6,74.4,154.8,11.4,7.6,25.2,60.0,36.0,43.6,33.8,50.0,19.0,17.0,125.4,213.8,10.0,9.2,49.4,6.6,7.0
2020R303,North Melbourne,0.5692332297611642,0.4307667702388358,1.7567491631146948,2.3214418313779324,Sydney,North Melbourne,Sydney,2020-06-20,2020,R3,Docklands,13:45:00,0,1,76.4,3.44,16,64.8,11.6,-40.4,361.8,190.4,71.6,171.4,11.2,7.6,36.0,55.4,36.8,48.0,35.0,49.2,20.8,15.2,138.4,218.0,10.6,10.6,44.2,6.4,9.0
2020R304,Collingwood,0.5049000147710373,0.4950999852289627,1.9805901579414318,2.0197940412733852,Collingwood,Collingwood,St Kilda,2020-06-20,2020,R3,M.C.G.,16:35:00,1,1,62.2,0.64,14,48.4,13.8,36.4,364.8,210.6,96.0,154.2,8.8,6.8,49.4,64.6,32.6,45.2,34.2,52.8,18.0,14.6,135.2,224.8,10.6,9.8,45.2,5.4,5.4
2020R305,Geelong,0.5734483895735902,0.4265516104264097,1.7438360943756224,2.344382193283323,Carlton,Geelong,Carlton,2020-06-20,2020,R3,Kardinia Park,19:40:00,0,1,77.2,0.6,8,73.2,4.0,13.2,335.6,201.4,85.2,134.2,11.4,7.0,27.0,52.4,33.0,51.2,35.0,53.6,17.8,20.0,139.0,195.8,12.0,9.8,43.6,3.0,8.2
2020R306,Brisbane Lions,0.5638934375156687,0.4361065624843313,1.7733847097169195,2.2930175466825924,Brisbane Lions,Brisbane Lions,West Coast,2020-06-20,2020,R3,Gabba,19:40:00,1,1,68.6,0.27999999999999997,4,87.2,-18.6,-30.6,330.8,207.0,80.0,123.8,9.6,8.8,36.6,57.2,32.8,52.8,39.4,55.6,21.0,20.2,141.8,188.2,12.2,9.8,47.4,3.6,7.4
2020R307,Gold Coast,0.6663971019684931,0.3336028980315069,1.5006067659148965,2.997575878089511,Gold Coast,Gold Coast,Adelaide,2020-06-21,2020,R3,Carrara,15:05:00,1,1,55.0,0.02,4,102.2,-47.2,-103.0,325.6,198.4,73.8,127.2,8.0,5.4,47.4,53.6,41.2,41.4,38.2,57.6,19.8,17.0,133.6,186.2,7.4,7.2,47.6,2.6,5.8
2020R308,Fremantle,0.1764261104459499,0.8235738895540501,5.668095257965578,1.2142201357809939,Port Adelaide,Port Adelaide,Port Adelaide,2020-06-21,2020,R3,Carrara,20:10:00,0,1,63.4,6.76,0,82.6,-19.2,-30.8,340.2,191.2,78.4,149.0,9.0,7.4,38.6,47.4,36.6,44.4,34.8,49.8,18.0,14.2,134.0,206.0,12.0,10.2,53.0,3.0,6.6
2020R401,Sydney,0.6883910491394538,0.3116089508605462,1.452662699856547,3.209150434345284,Western Bulldogs,Sydney,Western Bulldogs,2020-06-25,2020,R4,S.C.G.,19:40:00,0,1,84.4,2.68,16,63.2,21.2,42.0,320.2,195.4,78.8,124.8,12.8,6.6,25.8,61.0,36.8,44.4,35.6,50.4,19.6,20.2,128.6,181.8,11.2,10.2,38.4,3.2,8.4
2020R402,Greater Western Sydney,0.3399902330313456,0.6600097669686544,2.9412609623635992,1.5151290936085384,Greater Western Sydney,Collingwood,Collingwood,2020-06-26,2020,R4,Sydney Showground,19:50:00,1,1,55.8,1.52,8,75.2,-19.4,-82.0,297.2,188.4,79.4,108.8,8.0,6.2,25.6,58.2,36.2,39.0,35.8,50.4,16.0,21.4,119.6,174.0,8.2,8.2,48.0,3.2,5.8
2020R403,Port Adelaide,0.7701471739389354,0.2298528260610646,1.2984531188830792,4.350609984383363,Port Adelaide,Port Adelaide,West Coast,2020-06-27,2020,R4,Carrara,13:45:00,1,1,84.8,0.9199999999999999,16,63.2,21.6,72.6,341.6,203.6,81.0,138.0,12.0,10.0,38.4,57.8,28.0,54.4,34.2,50.4,16.2,17.6,133.8,206.2,10.2,14.2,50.2,1.6,8.6
2020R404,St Kilda,0.3444694372155957,0.6555305627844042,2.9030151646635707,1.5254818871486964,St Kilda,Richmond,Richmond,2020-06-27,2020,R4,Docklands,16:35:00,1,1,62.2,2.4,4,74.6,-12.4,-25.6,329.4,193.6,80.0,135.8,8.8,8.2,35.2,57.2,35.0,43.4,31.6,46.2,20.0,17.2,126.2,198.2,8.8,10.2,44.6,3.8,6.2
2020R405,Essendon,0.3958970087044955,0.6041029912955045,2.5259094613327013,1.6553468769546906,Carlton,Carlton,Carlton,2020-06-27,2020,R4,M.C.G.,19:40:00,0,1,71.0,7.6,12,75.4,-4.4,-6.0,341.4,200.2,85.6,141.2,10.6,5.8,22.0,57.0,41.4,42.8,30.2,48.2,13.4,18.4,119.4,213.4,9.8,7.6,49.4,11.8,6.6
2020R406,Gold Coast,0.6971138480330648,0.3028861519669352,1.4344859205157678,3.301570552189411,Gold Coast,Gold Coast,Fremantle,2020-06-27,2020,R4,Carrara,19:40:00,1,1,60.8,0.02,8,79.2,-18.4,-32.0,330.2,200.4,79.0,129.8,8.8,6.4,41.4,56.6,38.0,44.4,37.4,58.0,18.8,18.2,131.8,194.2,7.6,8.2,44.4,3.0,5.8
2020R407,Brisbane Lions,0.8655419297221612,0.1344580702778388,1.1553455305406173,7.437262768487156,Brisbane Lions,Brisbane Lions,Adelaide,2020-06-28,2020,R4,Gabba,13:05:00,1,1,72.4,0.4,8,79.6,-7.2,-7.2,312.2,201.0,75.2,111.2,10.0,10.6,34.4,54.2,31.4,52.8,37.4,53.6,20.6,19.6,139.4,169.2,10.4,9.8,52.6,2.0,7.2
2020R408,Melbourne,0.4258812019872543,0.5741187980127457,2.3480726440467024,1.7417997868409798,Geelong,Geelong,Geelong,2020-06-28,2020,R4,M.C.G.,15:35:00,0,1,56.6,1.04,4,76.8,-20.2,-43.0,343.8,195.8,82.6,148.0,7.8,8.8,38.2,57.0,33.0,46.8,35.0,51.4,18.0,14.8,133.8,208.8,9.0,10.4,44.2,1.4,5.8
2020R409,Hawthorn,0.4249486579575237,0.5750513420424763,2.3532254574150375,1.738975160805963,Hawthorn,North Melbourne,North Melbourne,2020-06-28,2020,R4,Docklands,18:10:00,1,1,86.2,0.1,16,64.8,21.4,40.0,320.0,191.4,77.2,128.6,13.2,5.2,35.2,51.0,36.4,48.8,26.8,48.0,16.0,17.8,127.2,188.4,10.4,10.2,45.0,2.8,9.6
2020R501,Carlton,0.5911989489577101,0.4088010510422899,1.6914779732998688,2.4461776638058383,St Kilda,Carlton,St Kilda,2020-07-02,2020,R5,Docklands,19:40:00,0,1,65.2,0.24,8,83.2,-18.0,-27.6,294.8,193.2,73.0,101.6,9.2,8.4,32.2,45.4,32.2,47.2,33.6,50.8,17.4,17.0,121.0,165.8,8.4,10.8,45.0,3.8,5.6
2020R502,Collingwood,0.645429396445216,0.354570603554784,1.5493561426046387,2.8203127669761603,Essendon,Collingwood,Essendon,2020-07-03,2020,R5,M.C.G.,19:50:00,0,1,63.8,0.44000000000000006,10,45.8,18.0,52.2,331.6,191.4,83.8,140.2,9.2,7.2,49.4,58.8,30.0,43.0,32.6,49.8,19.8,15.8,127.8,199.0,10.8,8.8,41.4,2.4,5.6
2020R503,West Coast,0.4271311197028284,0.5728688802971715,2.3412014575190367,1.745600144104978,West Coast,Sydney,Sydney,2020-07-04,2020,R5,Carrara,13:45:00,1,1,65.0,0.36,8,73.0,-8.0,-27.6,302.8,197.6,84.2,105.2,9.4,6.4,37.8,44.2,35.0,43.6,31.6,47.4,13.4,15.6,116.2,181.6,9.4,8.6,52.2,4.8,6.2
2020R504,Geelong,0.428150075522427,0.571849924477573,2.335629624214836,1.7487105570811672,Geelong,Gold Coast,Gold Coast,2020-07-04,2020,R5,Kardinia Park,16:35:00,1,1,74.2,0.24,8,72.0,2.2,12.2,314.0,193.2,83.6,120.8,11.0,6.4,28.8,46.6,31.8,45.4,32.6,48.8,17.2,18.8,122.6,189.4,7.8,9.0,40.6,2.6,8.6
2020R505,Western Bulldogs,0.2874345767331832,0.7125654232668168,3.4790525599439963,1.403379910598826,Western Bulldogs,North Melbourne,North Melbourne,2020-07-04,2020,R5,Docklands,19:40:00,1,1,52.4,1.44,8,71.8,-19.4,-38.6,303.6,165.4,66.4,138.2,7.6,6.0,19.8,52.2,34.8,36.8,27.4,50.0,20.6,19.4,114.2,185.6,9.8,7.4,42.4,6.0,3.6
2020R506,Brisbane Lions,0.3615409039922578,0.6384590960077422,2.765938760891671,1.566271052057928,Brisbane Lions,Port Adelaide,Port Adelaide,2020-07-04,2020,R5,Gabba,19:40:00,1,1,76.0,0.4800000000000001,12,66.4,9.6,23.2,298.4,194.6,71.8,103.8,10.4,12.0,32.4,56.6,28.4,52.0,34.8,47.8,19.6,18.6,134.2,157.0,11.0,11.0,50.0,2.2,7.4
2020R507,Adelaide,0.4660079699541278,0.5339920300458721,2.1458860458941005,1.8726871258997926,Fremantle,Fremantle,Fremantle,2020-07-05,2020,R5,Carrara,13:05:00,0,1,53.6,0.36,0,94.0,-40.4,-104.0,281.4,159.0,56.4,122.4,8.0,3.8,37.8,56.0,39.4,36.2,29.6,49.4,17.4,18.2,118.2,155.0,8.6,6.4,37.2,2.8,5.4
2020R508,Melbourne,0.4907727637181833,0.5092272362818167,2.037602886565707,1.9637598477678044,Richmond,Richmond,Richmond,2020-07-05,2020,R5,M.C.G.,15:35:00,0,1,54.8,0.08,4,72.2,-17.4,-38.0,326.8,183.2,72.0,143.6,7.6,8.2,38.6,53.0,32.2,47.4,34.2,48.0,17.8,15.0,132.2,192.4,8.6,9.2,42.6,1.4,5.4
2020R509,Greater Western Sydney,0.2964010311452886,0.7035989688547114,3.373807426161835,1.4212641636296848,Greater Western Sydney,Hawthorn,Hawthorn,2020-07-05,2020,R5,Sydney Showground,18:10:00,1,1,57.8,1.48,8,77.6,-19.8,-83.0,287.8,173.4,76.2,114.4,8.4,5.6,26.6,50.8,35.0,36.6,32.2,49.2,15.8,21.6,110.0,171.0,8.4,8.2,42.2,3.0,6.0
2020R601,Geelong,0.3758599237117628,0.6241400762882372,2.66056564404263,1.6022044377393658,Geelong,Brisbane Lions,Brisbane Lions,2020-07-09,2020,R6,S.C.G.,19:40:00,1,1,78.8,1.6800000000000002,12,65.4,13.4,32.2,305.2,186.4,81.2,118.8,11.8,6.6,28.8,48.8,26.6,45.2,32.4,50.0,15.8,19.4,117.6,187.6,6.8,10.4,41.6,1.6,9.0
2020R602,Collingwood,0.6001236343602228,0.3998763656397772,1.6663233086396867,2.500772953660471,Collingwood,Collingwood,Hawthorn,2020-07-10,2020,R6,Sydney Showground,19:50:00,1,1,63.0,0.44000000000000006,10,47.2,15.8,47.6,327.8,182.2,81.4,145.6,9.2,7.0,42.0,49.8,27.0,40.6,31.2,43.8,19.2,14.8,123.4,201.6,10.2,9.0,40.4,1.2,6.4
2020R603,Fremantle,0.3283974068773647,0.6716025931226353,3.0450910362195267,1.4889757875270726,Fremantle,St Kilda,St Kilda,2020-07-11,2020,R6,Carrara,12:35:00,1,1,54.4,0.08,4,62.4,-8.0,-13.0,278.4,171.8,77.6,106.6,8.0,5.2,24.0,43.0,36.6,37.6,24.8,44.8,16.8,14.2,108.4,165.6,12.2,9.4,35.0,2.8,5.2
2020R604,West Coast,0.8151885166441408,0.1848114833558591,1.226710116227675,5.410919180138148,West Coast,West Coast,Adelaide,2020-07-11,2020,R6,Gabba,15:05:00,1,1,57.2,0.52,8,69.4,-12.2,-29.8,286.2,185.0,77.0,101.2,8.2,6.4,39.4,45.6,33.4,39.6,32.6,43.4,13.0,15.0,113.0,167.2,8.2,8.0,48.8,4.2,5.4
2020R605,Melbourne,0.4892987893155548,0.5107012106844451,2.0437410061832133,1.9580920880524124,Melbourne,Gold Coast,Gold Coast,2020-07-11,2020,R6,Sydney Showground,18:05:00,1,1,56.8,1.04,4,69.0,-12.2,-23.2,320.0,174.0,70.8,146.0,8.2,6.6,34.0,46.6,31.6,45.0,31.8,48.4,16.6,15.0,123.6,194.2,8.4,8.8,41.8,1.2,6.2
2020R606,Essendon,0.4510780820781744,0.5489219179218255,2.2169110842026996,1.8217527253892867,Essendon,North Melbourne,North Melbourne,2020-07-11,2020,R6,Carrara,19:40:00,1,1,63.4,2.32,12,69.2,-5.8,-8.4,303.4,181.2,73.4,122.2,9.6,4.0,24.4,54.8,36.4,39.4,31.0,47.0,14.2,17.4,114.6,183.8,8.2,7.0,51.4,9.2,5.6
